"","Length","gencodeID","ensemblID","gene_type","Symbol","EntrezID","Class","meanExprs","NumTx","gencodeTx","passExprsCut","logFC","AveExpr","t","P.Value","adj.P.Val","B","region","type"
"ENSG00000058668.14",9721,"ENSG00000058668.14","ENSG00000058668","protein_coding","ATP2B4",493,"InGen",27.8877483369205,7,"c(""ENST00000357681.9""; ""ENST00000367218.7""; ""ENST00000341360.6""; ""ENST00000458092.5""; ""ENST00000466407.1""; ""ENST00000356729.5""; ""ENST00000484746.1"")",TRUE,0.0630874934118328,8.26129803737426,3.50609407437468,0.000512835989201169,0.0506450668901463,-0.987177411743724,"DLPFC","gene"
"ENSG00000082497.11",5467,"ENSG00000082497.11","ENSG00000082497","protein_coding","SERTAD4",56256,"InGen",1.80235239883429,4,"c(""ENST00000367012.3""; ""ENST00000490620.5""; ""ENST00000482421.1""; ""ENST00000483884.1"")",TRUE,-0.157399043447604,3.72080244103037,-4.57625188048572,6.54752953286799e-06,0.00538032326814206,3.51179422241688,"DLPFC","gene"
"ENSG00000196482.16",10912,"ENSG00000196482.16","ENSG00000196482","protein_coding","ESRRG",2104,"InGen",2.31378484599299,24,"c(""ENST00000616180.4""; ""ENST00000391890.7""; ""ENST00000361525.7""; ""ENST00000366940.6""; ""ENST00000366937.5""; ""ENST00000408911.7""; ""ENST00000360012.7""; ""ENST00000361395.6""; ""ENST00000366938.6""; ""ENST00000359162.6""; ""ENST00000493603.5""; ""ENST00000463665.5""; ""ENST00000487276.5""; ""ENST00000493748.5""; ""ENST00000475275.5""; ""ENST00000586199.5""; ""ENST00000469486.5""; ""ENST00000459955.5""; ""ENST00000481543.1""; ""ENST00000469913.1""; ""ENST00000477799.5""; ""ENST00000471371.5""; ""ENST00000488947.5""; ""ENST00000459825.1""
)",TRUE,-0.0668254564300646,5.07695707450885,-3.33022882130253,0.000958549199570152,0.066190909993847,-1.29002726444749,"DLPFC","gene"
"ENSG00000154305.16",10171,"ENSG00000154305.16","ENSG00000154305","protein_coding","MIA3",375056,"InGen",12.1027912604975,12,"c(""ENST00000344922.9""; ""ENST00000470521.1""; ""ENST00000344507.1""; ""ENST00000354906.7""; ""ENST00000340535.11""; ""ENST00000495210.1""; ""ENST00000467190.1""; ""ENST00000476400.1""; ""ENST00000475451.1""; ""ENST00000479370.1""; ""ENST00000450260.1""; ""ENST00000477519.1"")",TRUE,-0.035699223529108,7.28145023103303,-3.40217250202099,0.000744500347206593,0.0588250723055671,-1.26250077874778,"DLPFC","gene"
"ENSG00000143816.7",3971,"ENSG00000143816.7","ENSG00000143816","protein_coding","WNT9A",7483,"InGen",0.358985365910616,1,"ENST00000272164.5",TRUE,0.196644900544837,0.316371927672972,4.14375373089933,4.2728078469235e-05,0.0176618952284689,1.74612298211431,"DLPFC","gene"
"ENSG00000228058.1",654,"ENSG00000228058.1","ENSG00000228058","lincRNA","",101927532,"InGen",1.5557585768854,1,"ENST00000445339.1",TRUE,-0.326315137788489,-0.432129397115549,-3.19422836771881,0.00152712471026508,0.0813680046283869,-1.27708722334213,"DLPFC","gene"
"ENSG00000162946.20",12906,"ENSG00000162946.20","ENSG00000162946","protein_coding","DISC1",27185,"InGen",0.741551124075052,23,"c(""ENST00000317586.8""; ""ENST00000295051.11""; ""ENST00000535944.5""; ""ENST00000539444.5""; ""ENST00000602281.5""; ""ENST00000602700.5""; ""ENST00000602822.5""; ""ENST00000602873.5""; ""ENST00000366632.6""; ""ENST00000366633.7""; ""ENST00000602713.5""; ""ENST00000537876.5""; ""ENST00000366636.8""; ""ENST00000628350.2""; ""ENST00000535983.5""; ""ENST00000366637.7""; ""ENST00000620189.3""; ""ENST00000622252.4""; ""ENST00000439617.6""; ""ENST00000422590.6""; ""ENST00000468399.2""; ""ENST00000602600.1""; ""ENST00000427560.1"")",TRUE,-0.097929160409661,3.22207952196666,-3.3212281611294,0.00098903315541471,0.0671889688767313,-1.04351302798457,"DLPFC","gene"
"ENSG00000135750.14",3627,"ENSG00000135750.14","ENSG00000135750","protein_coding","KCNK1",3775,"InGen",14.7802266598598,6,"c(""ENST00000366621.7""; ""ENST00000472190.5""; ""ENST00000366620.5""; ""ENST00000487728.1""; ""ENST00000446915.1""; ""ENST00000472869.1"")",TRUE,-0.06482541162558,6.19851770508947,-3.68173591554558,0.000267540769306472,0.0378314941231124,-0.225456438481064,"DLPFC","gene"
"ENSG00000273367.1",626,"ENSG00000273367.1","ENSG00000273367","antisense","",NA,"InGen",3.80135230003579,1,"ENST00000610233.1",TRUE,-0.119372961195605,1.78266321137395,-3.20475582748915,0.00147387861547701,0.0805633162499759,-1.22918701024031,"DLPFC","gene"
"ENSG00000185220.11",3651,"ENSG00000185220.11","ENSG00000185220","protein_coding","PGBD2",267002,"InGen",1.14394000839285,3,"c(""ENST00000355360.8""; ""ENST00000329291.5""; ""ENST00000462488.1"")",TRUE,-0.100504871972822,2.40996849243163,-3.80555914762487,0.000166504506886282,0.0308621737124858,0.65351185930155,"DLPFC","gene"
"ENSG00000184731.5",3968,"ENSG00000184731.5","ENSG00000184731","protein_coding","FAM110C",642273,"InGen",1.70355732949597,3,"c(""ENST00000327669.4""; ""ENST00000460464.1""; ""ENST00000461026.1"")",TRUE,0.115081263118324,3.12570327497842,3.43881454126906,0.000653486882562144,0.0546093512844813,-0.66025361786556,"DLPFC","gene"
"ENSG00000189292.15",2191,"ENSG00000189292.15","ENSG00000189292","protein_coding","FAM150B",285016,"InGen",0.407364129303257,8,"c(""ENST00000403610.8""; ""ENST00000401503.5""; ""ENST00000405290.5""; ""ENST00000401489.6""; ""ENST00000619265.4""; ""ENST00000344414.9""; ""ENST00000452023.1""; ""ENST00000463919.1"")",TRUE,0.294827477173121,-0.76658039509991,4.42329503380472,1.29327374451667e-05,0.00785081915981594,2.35780813386907,"DLPFC","gene"
"ENSG00000032389.12",5775,"ENSG00000032389.12","ENSG00000032389","protein_coding","TSSC1",7260,"InGen",3.75224062844798,14,"c(""ENST00000478754.5""; ""ENST00000398659.8""; ""ENST00000382125.8""; ""ENST00000496433.5""; ""ENST00000455162.5""; ""ENST00000441271.1""; ""ENST00000463662.5""; ""ENST00000482570.5""; ""ENST00000435721.5""; ""ENST00000470625.1""; ""ENST00000443925.6""; ""ENST00000406835.6""; ""ENST00000462515.1""; ""ENST00000444776.1"")",TRUE,0.045039121409906,4.73061831254953,3.67059844924936,0.000279024825077803,0.0382888113677104,-0.110829862981835,"DLPFC","gene"
"ENSG00000260837.1",1553,"ENSG00000260837.1","ENSG00000260837","lincRNA","",NA,"InGen",9.6118911782712,1,"ENST00000569008.1",TRUE,-0.0527628510123257,4.53384278276285,-3.41646908610551,0.000707667157261374,0.0568254422176136,-0.93900234660601,"DLPFC","gene"
"ENSG00000115756.12",6237,"ENSG00000115756.12","ENSG00000115756","protein_coding","HPCAL1",3241,"InGen",5.56926443996263,8,"c(""ENST00000423674.5""; ""ENST00000307845.7""; ""ENST00000381765.7""; ""ENST00000419810.6""; ""ENST00000622018.4""; ""ENST00000613496.4""; ""ENST00000620771.4""; ""ENST00000422133.1"")",TRUE,0.113213726727159,5.60030317398692,4.18101452269517,3.65703336782766e-05,0.0160987833185156,1.68377771547181,"DLPFC","gene"
"ENSG00000143882.10",3406,"ENSG00000143882.10","ENSG00000143882","protein_coding","ATP6V1C2",245973,"InGen",0.374983595710257,4,"c(""ENST00000272238.8""; ""ENST00000381661.3""; ""ENST00000635370.1""; ""ENST00000480289.1"")",TRUE,0.368049934518264,-0.233826191004549,4.31286267528074,2.08942260207776e-05,0.0111974882579176,2.20137500449877,"DLPFC","gene"
"ENSG00000163032.11",3833,"ENSG00000163032.11","ENSG00000163032","protein_coding","VSNL1",7447,"InGen",121.051469606257,6,"c(""ENST00000404666.6""; ""ENST00000457525.5""; ""ENST00000295156.8""; ""ENST00000451533.5""; ""ENST00000483921.1""; ""ENST00000406397.1"")",TRUE,-0.0676797819319952,9.59379089430859,-3.18509947566118,0.00157473169206233,0.0814162411024907,-2.10694108191155,"DLPFC","gene"
"ENSG00000084676.15",8633,"ENSG00000084676.15","ENSG00000084676","protein_coding","NCOA1",8648,"InGen",23.1292046867668,11,"c(""ENST00000496333.5""; ""ENST00000406961.5""; ""ENST00000469850.5""; ""ENST00000405141.5""; ""ENST00000407230.5""; ""ENST00000483904.5""; ""ENST00000288599.9""; ""ENST00000348332.7""; ""ENST00000395856.3""; ""ENST00000486198.1""; ""ENST00000493773.1"")",TRUE,0.0313290312119193,7.7542729216804,3.39463063470903,0.000764643897129588,0.0594637266625823,-1.32193878655331,"DLPFC","gene"
"ENSG00000021574.11",5213,"ENSG00000021574.11","ENSG00000021574","protein_coding","SPAST",6683,"InGen",11.401380968971,4,"c(""ENST00000345662.5""; ""ENST00000615843.4""; ""ENST00000315285.7""; ""ENST00000621856.1"")",TRUE,-0.0345745711496596,5.91216454290571,-3.08957315767401,0.00216205852472162,0.0926940291329345,-2.12553579621119,"DLPFC","gene"
"ENSG00000150938.9",7122,"ENSG00000150938.9","ENSG00000150938","protein_coding","CRIM1",51232,"InGen",12.2179841410595,8,"c(""ENST00000280527.6""; ""ENST00000426856.1""; ""ENST00000428774.1""; ""ENST00000473403.5""; ""ENST00000477491.5""; ""ENST00000497236.1""; ""ENST00000481321.1""; ""ENST00000413985.1"")",TRUE,0.0676594625876956,6.81594639299966,3.90468592636852,0.000112860672667695,0.0267218833992793,0.526122942977199,"DLPFC","gene"
"ENSG00000115808.11",8345,"ENSG00000115808.11","ENSG00000115808","protein_coding","STRN",6801,"InGen",12.0580432953201,3,"c(""ENST00000263918.8""; ""ENST00000379213.3""; ""ENST00000495595.1"")",TRUE,-0.0537240923343693,6.90698715424616,-3.28885291176614,0.00110629366451004,0.0704711922932858,-1.59807722623456,"DLPFC","gene"
"ENSG00000232973.11",7447,"ENSG00000232973.11","ENSG00000232973","antisense","CYP1B1-AS1",285154,"InGen",0.529803157746559,35,"c(""ENST00000628232.2""; ""ENST00000629719.2""; ""ENST00000628135.2""; ""ENST00000620177.4""; ""ENST00000626582.2""; ""ENST00000628580.2""; ""ENST00000630542.2""; ""ENST00000629439.2""; ""ENST00000627992.2""; ""ENST00000629773.2""; ""ENST00000629547.2""; ""ENST00000589303.5""; ""ENST00000630623.2""; ""ENST00000628097.2""; ""ENST00000626865.2""; ""ENST00000628165.2""; ""ENST00000626166.2""; ""ENST00000630658.2""; ""ENST00000627172.2""; ""ENST00000626718.2""; ""ENST00000427168.6""; ""ENST00000626456.2""; ""ENST00000603809.5""; ""ENST00000593090.5""; 
""ENST00000628238.2""; ""ENST00000625348.2""; ""ENST00000413828.3""; ""ENST00000609565.5""; ""ENST00000610024.5""; ""ENST00000609128.5""; ""ENST00000610172.5""; ""ENST00000606100.5""; ""ENST00000606849.5""; ""ENST00000612373.4""; ""ENST00000585654.1"")",TRUE,0.164946299594246,2.53270967574796,3.7295299590819,0.000223125834007767,0.0352654309510464,0.374246267873974,"DLPFC","gene"
"ENSG00000057935.13",10580,"ENSG00000057935.13","ENSG00000057935","protein_coding","MTA3",57504,"InGen",8.19234914795468,19,"c(""ENST00000405592.5""; ""ENST00000406652.5""; ""ENST00000484780.5""; ""ENST00000461256.5""; ""ENST00000407270.7""; ""ENST00000454356.5""; ""ENST00000406911.5""; ""ENST00000409019.5""; ""ENST00000430763.5""; ""ENST00000405094.1""; ""ENST00000433553.5""; ""ENST00000493983.1""; ""ENST00000491314.1""; ""ENST00000490611.1""; ""ENST00000472767.5""; ""ENST00000475383.5""; ""ENST00000482875.5""; ""ENST00000467925.5""; ""ENST00000478602.1"")",TRUE,0.0440792687934116,6.75240745320449,3.77235435554584,0.00018932298576471,0.0328675369371242,0.0476882284595979,"DLPFC","gene"
"ENSG00000180398.11",5994,"ENSG00000180398.11","ENSG00000180398","protein_coding","MCFD2",90411,"InGen",16.5123972797853,17,"c(""ENST00000444761.6""; ""ENST00000409105.5""; ""ENST00000409913.5""; ""ENST00000319466.8""; ""ENST00000409800.5""; ""ENST00000493804.1""; ""ENST00000409207.5""; ""ENST00000470873.1""; ""ENST00000409973.5""; ""ENST00000409147.1""; ""ENST00000409218.5""; ""ENST00000412438.5""; ""ENST00000434262.1""; ""ENST00000477791.5""; ""ENST00000479225.1""; ""ENST00000417180.1""; ""ENST00000487121.1"")",TRUE,0.0560506313720263,6.86782743056772,3.55504535588193,0.0004288970970449,0.0455915283255293,-0.722073107622802,"DLPFC","gene"
"ENSG00000170802.15",5481,"ENSG00000170802.15","ENSG00000170802","protein_coding","FOXN2",3344,"InGen",8.45816482389021,3,"c(""ENST00000413569.5""; ""ENST00000340553.7""; ""ENST00000616844.1"")",TRUE,-0.0994962103541963,5.67418121801066,-3.68010438239857,0.000269194798797922,0.0378314941231124,-0.184140280263491,"DLPFC","gene"
"ENSG00000170634.12",4964,"ENSG00000170634.12","ENSG00000170634","protein_coding","ACYP2",98,"InGen",5.03819727517916,9,"c(""ENST00000606082.5""; ""ENST00000458030.3""; ""ENST00000607452.5""; ""ENST00000422521.2""; ""ENST00000406041.5""; ""ENST00000303536.8""; ""ENST00000394666.7""; ""ENST00000494922.6""; ""ENST00000606865.1"")",TRUE,-0.0670535410868759,5.05797066444168,-4.67627551714754,4.15306758652153e-06,0.0042658925892887,3.79462000466445,"DLPFC","gene"
"ENSG00000115306.15",18504,"ENSG00000115306.15","ENSG00000115306","protein_coding","SPTBN1",6711,"InGen",81.3034146566306,7,"c(""ENST00000356805.8""; ""ENST00000615901.4""; ""ENST00000389980.7""; ""ENST00000602898.1""; ""ENST00000333896.5""; ""ENST00000496323.1""; ""ENST00000467371.1"")",TRUE,0.0313795951832394,10.8274195291887,3.1919878660225,0.00153868400890396,0.0813680046283869,-2.16249384198637,"DLPFC","gene"
"ENSG00000055813.5",3982,"ENSG00000055813.5","ENSG00000055813","protein_coding","CCDC85A",114800,"InGen",4.00991702248909,1,"ENST00000407595.2",TRUE,0.0690052615964913,4.50800415855805,3.52391025994049,0.000480648496431399,0.0489625898100284,-0.582355443460093,"DLPFC","gene"
"ENSG00000119866.20",8375,"ENSG00000119866.20","ENSG00000119866","protein_coding","BCL11A",53335,"InGen",5.51707092590368,11,"c(""ENST00000356842.8""; ""ENST00000359629.9""; ""ENST00000489516.6""; ""ENST00000479026.1""; ""ENST00000631857.1""; ""ENST00000492272.5""; ""ENST00000335712.10""; ""ENST00000477659.1""; ""ENST00000358510.5""; ""ENST00000409351.4""; ""ENST00000489183.1"")",TRUE,-0.0781322806061754,5.33020589669894,-3.31951453416154,0.000994938151836984,0.0673824596678168,-1.35469275600414,"DLPFC","gene"
"ENSG00000143995.19",10934,"ENSG00000143995.19","ENSG00000143995","protein_coding","MEIS1",4211,"InGen",1.30042552901761,17,"c(""ENST00000496248.5""; ""ENST00000560281.6""; ""ENST00000491706.5""; ""ENST00000272369.13""; ""ENST00000488550.5""; ""ENST00000490726.2""; ""ENST00000398506.6""; ""ENST00000495021.6""; ""ENST00000409622.5""; ""ENST00000437869.1""; ""ENST00000466811.2""; ""ENST00000498705.5""; ""ENST00000606455.5""; ""ENST00000475239.5""; ""ENST00000409517.5""; ""ENST00000542964.5""; ""ENST00000450027.2"")",TRUE,-0.120025668490556,3.88784363318694,-3.4842596779029,0.000555034570495392,0.0515302478246043,-0.61977327251745,"DLPFC","gene"
"ENSG00000221823.10",3363,"ENSG00000221823.10","ENSG00000221823","protein_coding","PPP3R1",5534,"InGen",68.0158979684556,3,"c(""ENST00000234310.7""; ""ENST00000409752.5""; ""ENST00000409377.1"")",TRUE,-0.0444650830223119,8.12361770178486,-3.48376776767704,0.000556021658337852,0.0515302478246043,-1.05093846095242,"DLPFC","gene"
"ENSG00000168894.9",1220,"ENSG00000168894.9","ENSG00000168894","protein_coding","RNF181",51255,"InGen",11.0706021101876,6,"c(""ENST00000461845.1""; ""ENST00000441634.5""; ""ENST00000306368.8""; ""ENST00000414390.5""; ""ENST00000443647.5""; ""ENST00000456023.1"")",TRUE,0.0487494939435219,4.00209335713548,3.43684897634719,0.000658092651639514,0.0546239058862535,-0.794725797710374,"DLPFC","gene"
"ENSG00000132305.20",3986,"ENSG00000132305.20","ENSG00000132305","protein_coding","IMMT",10989,"InGen",14.6033992158385,12,"c(""ENST00000254636.9""; ""ENST00000449247.6""; ""ENST00000410111.7""; ""ENST00000419070.6""; ""ENST00000442664.6""; ""ENST00000409051.6""; ""ENST00000620815.4""; ""ENST00000474969.5""; ""ENST00000490238.5""; ""ENST00000409258.2""; ""ENST00000460081.1""; ""ENST00000486633.1"")",TRUE,-0.0305983036433244,6.19496465420873,-3.11046561177384,0.00201859051996363,0.0898207375665295,-2.08870195476805,"DLPFC","gene"
"ENSG00000211592.8",523,"ENSG00000211592.8","ENSG00000211592","IG_C_gene","IGKC",NA,"InGen",1.45510363182474,1,"ENST00000390237.2",TRUE,-0.65582917602365,-2.698502382155,-3.29159454236871,0.00109588442480819,0.0701707606243417,-1.6541256431003,"DLPFC","gene"
"ENSG00000115602.16",5746,"ENSG00000115602.16","ENSG00000115602","protein_coding","IL1RL1",9173,"InGen",0.40155227590134,9,"c(""ENST00000404917.6""; ""ENST00000233954.5""; ""ENST00000473175.1""; ""ENST00000447231.5""; ""ENST00000311734.6""; ""ENST00000463990.1""; ""ENST00000409584.5""; ""ENST00000482701.5""; ""ENST00000427077.1"")",TRUE,1.19958708621416,-1.17551368037766,4.50205059980706,9.130660261079e-06,0.00682087990170059,2.8604216603678,"DLPFC","gene"
"ENSG00000144061.12",11763,"ENSG00000144061.12","ENSG00000144061","protein_coding","NPHP1",4867,"InGen",1.36696465502459,11,"c(""ENST00000316534.8""; ""ENST00000445609.6""; ""ENST00000393272.7""; ""ENST00000496524.5""; ""ENST00000461707.5""; ""ENST00000355301.8""; ""ENST00000417665.5""; ""ENST00000422492.1""; ""ENST00000493051.1""; ""ENST00000418527.1""; ""ENST00000449600.1"")",TRUE,0.0972893757842736,4.0985660581413,4.61549903876673,5.48168008180992e-06,0.00500497693988067,3.63178916157037,"DLPFC","gene"
"ENSG00000188177.13",11803,"ENSG00000188177.13","ENSG00000188177","protein_coding","ZC3H6",376940,"InGen",6.50034042534296,4,"c(""ENST00000409871.5""; ""ENST00000343936.4""; ""ENST00000476511.1""; ""ENST00000502881.2"")",TRUE,0.0394668977393612,6.58503647240173,3.06180825276688,0.00236725691120292,0.0971989997030422,-2.2702214693331,"DLPFC","gene"
"ENSG00000019169.10",2079,"ENSG00000019169.10","ENSG00000019169","protein_coding","MARCO",8685,"InGen",0.336025605929223,3,"c(""ENST00000327097.4""; ""ENST00000412481.1""; ""ENST00000494979.1"")",TRUE,-0.564417867198935,-1.72568456204762,-3.16307535257742,0.00169529149590925,0.083755409966885,-1.59385669462226,"DLPFC","gene"
"ENSG00000115109.13",9281,"ENSG00000115109.13","ENSG00000115109","protein_coding","EPB41L5",57669,"InGen",7.4829292535318,10,"c(""ENST00000263713.9""; ""ENST00000443902.6""; ""ENST00000331393.8""; ""ENST00000443124.5""; ""ENST00000452780.1""; ""ENST00000466241.1""; ""ENST00000489017.5""; ""ENST00000461128.1""; ""ENST00000495030.1""; ""ENST00000488691.1"")",TRUE,0.0555901601132368,6.40190078126728,4.01379878241373,7.2871041059445e-05,0.0220994583606673,0.967300544966989,"DLPFC","gene"
"ENSG00000121989.14",6770,"ENSG00000121989.14","ENSG00000121989","protein_coding","ACVR2A",92,"InGen",7.74814247662501,7,"c(""ENST00000487959.5""; ""ENST00000241416.11""; ""ENST00000535787.5""; ""ENST00000462659.1""; ""ENST00000404590.1""; ""ENST00000465329.1""; ""ENST00000495775.1"")",TRUE,0.0460480937562019,5.62596188491414,3.42522194364871,0.000685963327465385,0.0562731304178221,-1.04849326046044,"DLPFC","gene"
"ENSG00000153234.13",3967,"ENSG00000153234.13","ENSG00000153234","protein_coding","NR4A2",4929,"InGen",4.377443552675,10,"c(""ENST00000339562.8""; ""ENST00000426264.5""; ""ENST00000409572.5""; ""ENST00000417764.5""; ""ENST00000417972.5""; ""ENST00000409108.6""; ""ENST00000429376.5""; ""ENST00000406048.2""; ""ENST00000424077.1""; ""ENST00000421709.1"")",TRUE,-0.253368939875195,3.65949859984992,-4.03924929609115,6.57091896386751e-05,0.0220994583606673,1.37646216095944,"DLPFC","gene"
"ENSG00000115183.13",14921,"ENSG00000115183.13","ENSG00000115183","protein_coding","TANC1",85461,"InGen",3.26210216928082,6,"c(""ENST00000454300.5""; ""ENST00000263635.7""; ""ENST00000464096.1""; ""ENST00000465963.1""; ""ENST00000470074.1""; ""ENST00000496406.1"")",TRUE,-0.103776781532635,5.25682774450521,-3.34517710282968,0.000909845355556523,0.0639350371307469,-1.26569947990687,"DLPFC","gene"
"ENSG00000136535.14",9600,"ENSG00000136535.14","ENSG00000136535","protein_coding","TBR1",10716,"InGen",6.52541851552763,6,"c(""ENST00000389554.7""; ""ENST00000463544.1""; ""ENST00000411412.5""; ""ENST00000410035.1""; ""ENST00000477804.5""; ""ENST00000489530.1"")",TRUE,-0.0876501271492731,6.29146773294203,-3.89692381884621,0.000116384443539189,0.0268141056273653,0.540236261363008,"DLPFC","gene"
"ENSG00000197635.9",5009,"ENSG00000197635.9","ENSG00000197635","protein_coding","DPP4",1803,"InGen",0.641572534291286,11,"c(""ENST00000360534.7""; ""ENST00000434918.6""; ""ENST00000491591.5""; ""ENST00000490286.5""; ""ENST00000494507.1""; ""ENST00000468903.1""; ""ENST00000416189.5""; ""ENST00000497461.5""; ""ENST00000461836.5""; ""ENST00000413651.3""; ""ENST00000628861.1"")",TRUE,-0.152845178792074,2.28592308724914,-3.73118020873168,0.00022172405973502,0.0352654309510464,0.403623134176532,"DLPFC","gene"
"ENSG00000073737.16",3750,"ENSG00000073737.16","ENSG00000073737","protein_coding","DHRS9",10170,"InGen",0.325158970810418,8,"c(""ENST00000602501.5""; ""ENST00000357546.6""; ""ENST00000432060.6""; ""ENST00000428522.5""; ""ENST00000450153.1""; ""ENST00000421653.5""; ""ENST00000436483.6""; ""ENST00000412271.1"")",TRUE,-0.289359104521278,-0.0191052529792163,-3.30228800298746,0.00105614737371018,0.0690767808866441,-0.938067464573965,"DLPFC","gene"
